GEO_ID,NAME,S1901_C01_001E,S1901_C01_001M,S1901_C02_001E,S1901_C02_001M,S1901_C03_001E,S1901_C03_001M,S1901_C04_001E,S1901_C04_001M,S1901_C01_002E,S1901_C01_002M,S1901_C02_002E,S1901_C02_002M,S1901_C03_002E,S1901_C03_002M,S1901_C04_002E,S1901_C04_002M,S1901_C01_003E,S1901_C01_003M,S1901_C02_003E,S1901_C02_003M,S1901_C03_003E,S1901_C03_003M,S1901_C04_003E,S1901_C04_003M,S1901_C01_004E,S1901_C01_004M,S1901_C02_004E,S1901_C02_004M,S1901_C03_004E,S1901_C03_004M,S1901_C04_004E,S1901_C04_004M,S1901_C01_005E,S1901_C01_005M,S1901_C02_005E,S1901_C02_005M,S1901_C03_005E,S1901_C03_005M,S1901_C04_005E,S1901_C04_005M,S1901_C01_006E,S1901_C01_006M,S1901_C02_006E,S1901_C02_006M,S1901_C03_006E,S1901_C03_006M,S1901_C04_006E,S1901_C04_006M,S1901_C01_007E,S1901_C01_007M,S1901_C02_007E,S1901_C02_007M,S1901_C03_007E,S1901_C03_007M,S1901_C04_007E,S1901_C04_007M,S1901_C01_008E,S1901_C01_008M,S1901_C02_008E,S1901_C02_008M,S1901_C03_008E,S1901_C03_008M,S1901_C04_008E,S1901_C04_008M,S1901_C01_009E,S1901_C01_009M,S1901_C02_009E,S1901_C02_009M,S1901_C03_009E,S1901_C03_009M,S1901_C04_009E,S1901_C04_009M,S1901_C01_010E,S1901_C01_010M,S1901_C02_010E,S1901_C02_010M,S1901_C03_010E,S1901_C03_010M,S1901_C04_010E,S1901_C04_010M,S1901_C01_011E,S1901_C01_011M,S1901_C02_011E,S1901_C02_011M,S1901_C03_011E,S1901_C03_011M,S1901_C04_011E,S1901_C04_011M,S1901_C01_012E,S1901_C01_012M,S1901_C02_012E,S1901_C02_012M,S1901_C03_012E,S1901_C03_012M,S1901_C04_012E,S1901_C04_012M,S1901_C01_013E,S1901_C01_013M,S1901_C02_013E,S1901_C02_013M,S1901_C03_013E,S1901_C03_013M,S1901_C04_013E,S1901_C04_013M,S1901_C01_014E,S1901_C01_014M,S1901_C02_014E,S1901_C02_014M,S1901_C03_014E,S1901_C03_014M,S1901_C04_014E,S1901_C04_014M,S1901_C01_015E,S1901_C01_015M,S1901_C02_015E,S1901_C02_015M,S1901_C03_015E,S1901_C03_015M,S1901_C04_015E,S1901_C04_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_016E,S1901_C02_016M,S1901_C03_016E,S1901_C03_016M,S1901_C04_016E,S1901_C04_016M
310M400US34100,"Morristown, TN Metro Area",43772,1905,29443,1797,N,N,14329,1729,5.7,1.8,3.7,1.8,N,N,10.7,4,4.8,1.4,3,1.5,N,N,8.2,3.3,14.8,2.9,10.2,3.2,N,N,24.2,6.8,10.8,3,10.3,3.5,N,N,13.9,5.6,16.8,3.4,14.4,3.2,N,N,21.6,6.7,19.4,2.8,21.2,3.4,N,N,13.7,4.2,13.5,2.9,16.9,3.8,N,N,5.9,3.8,9.3,2.3,13,3.4,N,N,1.7,1.7,2.5,1.6,3.7,2.3,N,N,0.1,0.2,2.4,1.3,3.6,1.9,N,N,0,1.3,47439,4054,61015,5051,67475,6155,28727,5277,62983,6100,75780,8250,N,N,35050,3528,30.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),25.6,(X)
310M400US34740,"Muskegon, MI Metro Area",67196,1329,44746,1982,30800,1967,22450,1659,5.9,1.3,3,1,0.5,0.4,13,3.6,6.2,1.4,3.9,1.6,1.2,0.8,10.9,2.7,8.9,1.5,6.9,2,3.5,1.6,14.8,3,12.2,1.6,10.6,2.2,6.6,1.8,16.6,3.4,16.7,2.1,16.8,2.9,15,2.8,15.5,3.5,19.6,2.1,19.4,2.7,20.6,3.1,18.5,3.5,11.8,1.9,13.9,2.8,17,3.4,6.7,1.8,12,2,16.3,2.9,22.3,3.7,2.7,1.6,3.7,1.1,5.4,1.5,7.8,2.2,0.7,0.6,2.9,1,3.8,1.4,5.5,2.1,0.6,0.8,50080,2848,61206,4225,77448,5456,30479,2947,65118,2904,76516,3663,N,N,39176,3770,33.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.9,(X)
310M400US35260,"New Castle, PA Micro Area",37497,974,24528,1529,17930,1354,12969,1292,8,2,5,2.2,1.6,1.1,13.7,4.3,5.9,1.9,2.5,1.2,1.4,0.9,12.4,4.5,12.5,2.4,9.5,2.4,4.2,1.5,22.8,5.7,11.4,2.3,11,2.5,9.7,2.5,10.3,3.5,13.9,2.1,13.2,2.3,13.3,2.9,16.5,4.2,18.6,2.6,19.7,3.3,22.7,4.2,13.9,3.9,12.7,2.5,16.9,3.6,17.6,3.6,3.5,2.5,10.9,2,13.7,2.6,18,3.5,5.3,2.8,4.5,1.3,6.1,2.1,8.2,2.8,1.3,1.1,1.7,0.8,2.4,1.1,3.3,1.6,0.4,0.6,47853,4659,59689,5497,71399,5020,26469,5810,61859,3608,73453,4604,N,N,37283,3885,33.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.2,(X)
310M400US37140,"Paducah, KY-IL Micro Area",39679,1601,25023,1692,N,N,14656,1758,5.8,2.1,4.9,2.6,N,N,7.8,3.2,7,2.1,3.9,2,N,N,13.1,4.7,15.2,3,7.5,2.2,N,N,27.1,6.3,10.3,2.1,10.4,3,N,N,11.7,3.8,14.4,3.1,15.6,4.1,N,N,14.1,4.5,18.9,3.3,22.2,4,N,N,12.9,4,11.8,2.8,13.6,3.2,N,N,6.3,2.9,9.2,2.4,11.3,2.9,N,N,4.7,3.2,3.2,1.4,4.4,2,N,N,1.2,1.4,4.2,1.5,6,2.1,N,N,1.2,1.8,47346,3914,58588,5273,63535,5207,26468,5541,74130,9422,89652,13652,N,N,45510,12632,35.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),32.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),38.5,(X)
310M400US38460,"Plattsburgh, NY Micro Area",31392,1414,20558,1449,N,N,10834,1281,6.3,2.1,2.8,1.4,N,N,13.9,5.1,4.5,2,1.4,0.9,N,N,11.6,5.2,8.4,2.5,8.4,3.5,N,N,8.5,3.9,7.5,2.4,4.5,1.6,N,N,16.1,5.3,15,3.7,17.3,4.2,N,N,15.1,5.8,20.7,3.4,18.2,3.8,N,N,22.1,7,14,3.1,16.7,3.7,N,N,6.3,3.5,15.5,3.2,19.9,4.3,N,N,4.8,3,4.8,1.7,5.8,2.3,N,N,1.2,1.5,3.4,1.7,5,2.6,N,N,0.4,0.5,56704,5379,68710,9444,79375,7256,34931,6484,70808,5104,82339,6354,N,N,42496,4690,33,(X),(X),(X),(X),(X),(X),(X),(X),(X),34.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29.1,(X)
310M400US42940,"Sevierville, TN Micro Area",36861,1955,25822,1883,N,N,11039,1656,5.3,2.2,4.1,2.5,N,N,9,4.6,4.7,1.9,2.7,1.5,N,N,10.6,4.5,11.8,3.1,10.1,3.6,N,N,19.6,6.3,13.6,3.2,12.1,3.3,N,N,16.7,6.5,15.8,2.5,16,3.6,N,N,12.6,4.9,21.8,3.6,23.8,4.5,N,N,16.4,6.2,9,2,10.2,2.5,N,N,6.2,3.7,13.2,2.7,15.3,3.5,N,N,6.9,4.5,2.6,1.2,2.8,1.5,N,N,1.5,1.5,2.1,1,2.9,1.4,N,N,0.4,0.7,47411,5282,53508,3865,59218,7023,31120,2369,60363,4012,67090,5214,N,N,41191,4597,30.4,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),21.8,(X)
310M400US43580,"Sioux City, IA-NE-SD Metro Area",65930,1647,45503,2053,33975,2049,20427,1761,4.7,1.5,2.1,1,1.1,0.9,11.4,4.4,4,1,2.4,1.1,0.7,0.6,8.1,2.3,9.5,1.4,7.8,2.1,4.6,1.8,16,3.3,11.1,2,8.7,2.3,5.4,1.7,18.4,4.5,10.8,1.7,9.1,2.1,7,1.9,14.1,3.5,18.1,2.3,21.7,3,23.9,3.3,10,2.5,16.6,2.4,18.6,2.6,21.6,3.3,12.2,4.1,13.8,1.7,16.3,2.3,19.8,2.8,5.7,2.2,7,1.7,8.3,2.1,10.7,2.8,1.8,1.4,4.2,1.3,5,1.8,5.1,1.7,2.3,1.4,61576,3566,72174,5340,83856,4167,33053,2838,79396,5146,89284,6702,N,N,51087,6956,41.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),41.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),39.8,(X)
310M400US43620,"Sioux Falls, SD Metro Area",102650,1486,65634,2742,51606,2691,37016,2444,4,0.9,1.7,0.7,0.6,0.4,8.3,2,3.8,1.1,1.8,1.1,0.8,1.1,8,2.1,7.4,1.3,4.5,1.2,2.7,1.2,13.3,2.5,11.1,1.6,7.2,1.7,5.5,1.8,18.1,3,13.4,1.7,11.4,1.8,6.5,1.6,18.2,3.3,19.6,2.1,20.3,2.6,19.8,3,18.2,2.9,16,1.6,18.8,2,22,2.6,9.4,2.6,16.2,1.6,22.3,2.5,27.1,3.2,4.2,1.5,4.7,1,7.1,1.5,8.8,1.9,0.7,0.9,3.9,0.8,5,1.2,6.1,1.5,1.6,1,61196,1701,78902,4092,91571,3170,36623,3126,78016,3321,94676,4970,N,N,45640,3494,28.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),29.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),27,(X)
310M400US43900,"Spartanburg, SC Metro Area",127652,2263,88620,3362,64046,2990,39032,2928,6.6,1.1,4.3,1.3,1.5,0.7,13.1,2.8,4.7,0.9,1.9,0.7,0.9,0.6,11.3,2.6,11,1.4,7.6,1.5,4.3,1.3,18.7,3,9.8,1.6,9.8,1.8,6.9,2,12.1,3,15.8,1.7,15,1.8,13.7,1.9,16.8,3.2,18.5,1.8,20.4,2.4,21.3,2.6,14.4,2.6,16.1,1.7,19.3,2.2,22.7,2.9,7.3,2.3,9.9,1.2,12.4,1.6,16.6,2.1,3.1,1.4,4.1,0.9,4.9,1.1,6.4,1.5,1.9,1.2,3.4,0.8,4.3,1.1,5.6,1.4,1.3,0.8,51853,2182,63496,4004,75996,2383,30427,2856,68472,3414,76095,2902,88025,3445,46591,6682,36.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),37.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.8,(X)
310M400US45220,"Tallahassee, FL Metro Area",146351,3088,84006,3295,57606,3237,62345,3142,8.9,1.4,4.3,1.3,1.1,0.6,15.3,2.8,4.8,1.1,2.8,1.3,1.1,1,7.9,2.2,10.9,1.2,8.5,1.7,4.1,1.2,15.4,2.3,10.8,1.5,6.5,1.3,4.9,1.2,17.2,2.7,13.8,1.4,12.1,1.8,8.8,1.8,16,2.7,16.1,1.5,16.8,2.1,17,2.5,15.3,2.3,12.9,1.6,16.9,2.4,20.5,2.7,6.2,1.7,11.3,1.3,16.8,2,21.3,2.6,3.9,1.2,5.3,0.8,7.5,1.4,10.4,2,1.2,0.9,5.1,0.9,7.7,1.4,10.8,2,1.4,0.7,50682,1875,72591,4530,89270,3150,31553,1142,73557,3232,95030,5137,N,N,41753,3057,39.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),40.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),38,(X)
310M400US45940,"Trenton, NJ Metro Area",132980,1977,89807,3898,65866,3352,43173,3528,6.4,1.4,2.4,1.1,0.5,0.4,15.2,3.3,3.5,0.8,1.7,0.8,0.6,0.5,7.6,1.8,7,1.2,5.4,1.3,2.2,0.9,12.4,2.9,6.5,1.4,5.6,1.7,4.4,1.7,9.2,2.7,8.6,1.5,8.5,2,6.4,2.2,12.1,2.8,14.7,2,12.9,2.1,11.9,2.4,14.3,3.2,12.4,1.7,11.8,1.8,11.4,2.2,11.9,2.4,17.9,1.9,20,2.3,22.3,2.8,12.7,3.3,9.2,1.3,12.6,1.8,15,2.3,1.3,0.7,13.8,1.3,18.9,1.9,25.3,2.5,3.1,1.5,80632,3738,102129,4936,125570,10043,40931,7578,114713,5012,139657,7166,N,N,58206,5532,35.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),36.3,(X)
310M400US46180,"Tupelo, MS Micro Area",50535,1719,35246,2030,25151,2028,15289,1897,5.8,1.9,3.1,1.4,0.9,0.8,13.8,5.3,5.7,1.6,2.9,1.6,0.3,0.4,12.5,4.3,14.5,2.7,12.5,2.9,7,2.6,23.2,6.2,10.6,2,10,2.7,8,3.1,14.1,4.3,14.1,2.3,13.5,3,13.4,3.3,10.4,3.6,18.6,2.7,18.9,3.5,19.3,4.3,15.5,5.2,14.4,2.6,17.2,3.4,21.7,4.7,7.7,3.8,10.2,2.3,14,3.1,18.8,3.9,1,0.9,2.8,0.9,3.4,1.3,4.3,1.7,1.4,1.4,3.3,1.1,4.6,1.6,6.1,2.2,0.4,0.6,49206,3068,58570,3432,75888,6314,25303,5778,65302,4716,76959,6689,N,N,35565,4804,32.8,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.2,(X)
310M400US46520,"Urban Honolulu, HI Metro Area",308208,3354,215379,4353,161551,4490,92829,3725,4.6,0.5,2.2,0.5,1,0.4,11,1.5,1.9,0.4,1.1,0.4,0.5,0.3,4.1,0.9,5.5,0.7,2.8,0.5,2.1,0.5,12,2.2,6.4,0.6,4.9,0.7,3.3,0.5,11.1,1.5,9.8,0.9,8.4,1,7.1,1.1,13.6,1.7,16.2,0.9,15.2,1.1,14.4,1.2,18.9,2.1,13,0.9,14.3,1.2,14.7,1.4,11.3,1.4,20.7,1,24,1.2,26,1.5,11.6,1.5,10.7,0.8,13.4,1,15,1.2,3.3,0.9,11.2,0.8,13.7,1,15.8,1.1,3.1,0.7,84423,2235,101386,1768,110911,2384,46985,2632,107128,2366,122222,2729,132778,3134,62421,2484,40.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),41.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),35.3,(X)
310M400US14660,"Brainerd, MN Micro Area",40501,1656,25358,1505,21143,1239,15143,1219,5.5,1.6,3.7,1.5,2.1,1.3,9.8,3.3,5.8,1.6,1.8,0.8,0.9,0.5,12.8,3.8,11.2,1.7,7.2,2.2,5.3,1.9,18.5,3.2,10.9,1.7,8.8,1.6,7.6,1.8,14.6,3.1,15.4,2,13.9,2,12.8,2.2,17.9,3.6,20.4,2.1,23.9,2.9,25.5,3.2,14.4,3.1,11.1,1.5,13.5,1.9,15.1,2.1,5.6,2.2,13.4,1.5,17.9,2.1,20.3,2.5,4.7,1.8,3.9,1.1,5.5,1.5,6.3,1.8,1.2,1,2.5,0.6,3.8,0.9,4.4,1,0.5,0.3,51177,2391,64917,3670,71199,2301,30808,2747,67120,3286,81915,4591,N,N,39523,3384,28.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.9,(X)
310M400US19820,"Detroit-Warren-Dearborn, MI Metro Area",1710686,6424,1073618,9457,756717,8593,637068,9275,7.6,0.3,4.4,0.3,1.6,0.2,13.8,0.7,4.3,0.3,2.6,0.3,1.3,0.2,7.6,0.5,8.9,0.3,5.6,0.3,2.9,0.2,15,0.7,9.2,0.4,7.1,0.4,4.7,0.4,13.2,0.7,12.5,0.4,11.2,0.5,8.9,0.5,15,0.7,16.9,0.4,17.3,0.5,16.7,0.5,15.6,0.7,12.4,0.4,14.1,0.5,15.9,0.6,8.8,0.5,15,0.4,19.3,0.5,23.7,0.6,6.9,0.5,6.8,0.3,9.3,0.4,12.1,0.5,2.3,0.3,6.4,0.2,9,0.3,12.2,0.4,1.8,0.2,60513,602,77649,1324,96400,1312,35281,719,83118,954,100821,1296,120286,1587,50403,1076,34.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.8,(X)
310M400US22300,"Findlay, OH Micro Area",31606,1123,19705,1550,N,N,11901,1571,5.6,2.5,3.8,2.5,N,N,11.2,5,4.6,2,1,1,N,N,10.4,4.9,7.9,2.1,2.2,1.5,N,N,17.6,5.1,11.8,3.6,8.1,3.1,N,N,21.3,7.4,10,2.9,8.8,3.1,N,N,13.1,5.6,20.6,3.8,22,5,N,N,13,4.5,14.2,3.6,18.8,5.1,N,N,4.8,2.9,16.1,3.7,23.1,5.2,N,N,4.3,2.6,5.7,2.2,7.7,3.2,N,N,2.4,2.4,3.5,1.3,4.5,1.9,N,N,2,1.7,60788,5046,77324,9025,90423,5207,30425,3955,77579,6455,94497,8440,N,N,46384,8547,24.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),24.5,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),22.7,(X)
310M400US24500,"Great Falls, MT Metro Area",35558,942,22216,1226,N,N,13342,1280,6.3,2.1,1.9,1.2,N,N,15.1,5.3,4.8,1.5,3.6,1.7,N,N,7.5,3.2,10.1,2.4,5.4,2.5,N,N,17.5,4.1,11.8,2.6,11.7,3.6,N,N,14.5,3.4,17.2,3,15.4,3.4,N,N,18.6,5.1,20.6,3.1,23.6,4.7,N,N,15,4.2,10,2.2,12,2.9,N,N,5.7,2.7,13.4,2.5,17.9,3.6,N,N,5.5,3,2.5,1.1,3.5,1.7,N,N,0.3,0.5,3.4,1.4,5,2.2,N,N,0.4,0.5,49948,3119,62102,4922,69614,6912,31739,4303,67884,5843,82824,8672,N,N,39743,4202,29.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),28.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.4,(X)
310M400US25860,"Hickory-Lenoir-Morganton, NC Metro Area",145158,2429,100413,3719,73477,3180,44745,3248,5.7,1,3.9,1.1,2.3,1,11.1,1.9,6.2,1.1,3.1,1.1,1.4,0.7,14,2.5,13.5,1.6,9.9,1.9,7,1.8,22.1,2.9,11,1.5,9.9,1.8,7,1.5,14.4,2.9,15.4,1.6,15,2.1,14.2,2.4,16.8,2.9,18.8,1.7,20.5,2.1,21.3,2.5,12.8,2.7,12.6,1.2,15.7,1.6,19.1,2.1,4.7,1.8,10.8,1.3,14,1.7,17.8,2,2.8,1.3,2.8,0.7,3.8,0.9,4.7,1.2,0.4,0.4,3.1,0.7,4.2,1,5.2,1.3,0.8,0.5,47544,3319,57659,4269,71809,3082,26427,1924,65343,3557,77140,4780,87120,4903,36171,2419,34.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),35.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32.1,(X)
310M400US25900,"Hilo, HI Micro Area",71565,2191,46712,2371,33527,2158,24853,2201,9.9,2.1,5.7,2.3,2.3,1.6,19.4,4.5,3.4,1,1.4,0.8,0.5,0.4,7.7,2.8,8.5,1.8,8.5,2.3,3.2,1.5,12.5,3.2,9.7,1.9,7.5,2,8.7,2.6,12.1,3.7,12.7,2.2,11.5,2.6,10.6,3,15.3,4.2,14,2.1,15,2.5,15.1,3.2,11.8,3.1,13.8,2.2,14.9,2.6,16.4,2.8,10.8,3.8,15.8,2.3,19.1,3.2,22.8,4.1,7.2,2.6,6.5,1.4,9.3,2.1,11.3,2.6,0.3,0.4,5.9,1.4,7.2,1.8,9,2.5,2.9,1.8,57571,6578,75348,4890,88885,6420,33209,7689,86179,9444,99306,11652,114340,15817,55043,13829,41.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),42.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.8,(X)
310M400US26140,"Homosassa Springs, FL Metro Area",62293,2908,36112,2836,N,N,26181,2436,9.1,2.3,6.5,2.9,N,N,14.7,3.7,5.9,1.6,1.9,0.9,N,N,11.5,3.6,14.6,2.8,8.6,3.1,N,N,21.8,5.1,13.9,2.6,12.5,2.8,N,N,17.1,4.7,18.6,2.9,18.7,4.2,N,N,18,4.5,19.1,2.1,26,3.5,N,N,8.9,2.7,6.1,1.5,7.7,2.1,N,N,2.9,1.6,7.9,1.9,11.5,3,N,N,3.2,2.2,2.8,1.1,3.4,1.8,N,N,1.4,1,2.1,1.1,3.2,1.8,N,N,0.5,0.6,39964,4030,51557,4560,53543,4467,26045,2882,56965,7617,72022,12527,N,N,34564,3778,36.2,(X),(X),(X),(X),(X),(X),(X),(X),(X),36.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34.5,(X)
310M400US28180,"Kapaa, HI Micro Area",22685,1210,16333,1281,N,N,6352,986,4.4,1.8,2.2,1.5,N,N,11.8,6,2.5,1.5,0.8,1.1,N,N,6.8,4.4,7.2,2.3,4.4,2.4,N,N,17.3,6.5,8.8,2.8,8.1,3.3,N,N,16.9,7.8,10.4,3.2,12.8,4.3,N,N,8,5.1,13.1,3.5,13.5,3.7,N,N,11.3,5.4,14.2,3.6,12.9,3.6,N,N,11,5.8,22.1,3.6,25.1,5.7,N,N,12.1,6.2,9.6,3.4,11.1,4.4,N,N,1.7,1.7,7.8,2.9,9.2,3.6,N,N,3.2,2.7,80921,6949,89383,13159,101849,9475,31396,9464,97438,9083,107100,10829,N,N,55286,10709,52,(X),(X),(X),(X),(X),(X),(X),(X),(X),55.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),36.3,(X)
310M400US28700,"Kingsport-Bristol-Bristol, TN-VA Metro Area",125768,2408,80003,2930,58251,2648,45765,3105,8.7,1.3,5.9,1.5,1.6,0.7,14.8,2.6,7.1,1.3,4.2,1.4,2.2,0.9,13.2,2.7,13.9,1.4,9,1.4,5.4,1.4,23.1,3,11.9,1.3,11,1.6,10,1.7,13.4,2.6,15.1,1.5,15.4,2,14.1,2,15,2.4,16.9,1.8,18.1,2.1,21.1,2.4,12.9,2.6,10.8,1.4,14,2.1,17.2,2.5,4.7,1.5,10.1,1.2,14.7,1.8,18.5,2.1,1.5,0.6,3.2,0.7,4.7,1.1,5.9,1.5,0.4,0.3,2.3,0.6,3,0.8,4,1.1,1.1,0.6,41957,2166,57051,4920,69974,3836,24277,2201,61523,3185,74119,3885,87983,5052,37218,4528,30.3,(X),(X),(X),(X),(X),(X),(X),(X),(X),29,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.4,(X)
310M400US30340,"Lewiston-Auburn, ME Metro Area",44897,1416,26533,1930,N,N,18364,1632,6.5,2.1,2.9,1.6,N,N,12.2,4.6,5.1,1.7,3.1,1.6,N,N,9.8,3.5,12.7,2.6,9,4.1,N,N,20.5,5.3,9.2,2.2,8.5,2.6,N,N,11.5,3.9,16.7,2.7,12.9,3,N,N,19.7,5.3,17.2,2.8,19.6,3.9,N,N,14.6,5,12,2.2,13.2,3,N,N,7.4,2.5,14.1,3,21.9,4.6,N,N,2,1.9,3.5,1.6,5.1,2.3,N,N,1.7,1.8,3,1.2,3.9,1.7,N,N,0.7,0.9,49697,4884,68125,7939,83234,7643,32642,4974,65278,4323,79197,5918,N,N,40553,5428,28,(X),(X),(X),(X),(X),(X),(X),(X),(X),26.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),28.3,(X)
310M400US33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",2143067,9968,1399718,14589,945832,12414,743349,13644,7.4,0.4,4.1,0.3,2.4,0.3,14.5,0.9,4.4,0.3,2.8,0.3,1.8,0.3,7.9,0.6,10.2,0.4,8.6,0.4,5.6,0.5,14.6,0.8,9.5,0.4,9,0.5,7.1,0.6,11,0.6,13.1,0.4,13.1,0.5,11.5,0.5,13.4,0.7,17.7,0.5,18.4,0.6,17.5,0.6,16,0.7,11.5,0.4,12.7,0.5,14,0.7,8,0.6,13,0.3,15.1,0.5,18.2,0.6,7.9,0.5,5.9,0.2,7.2,0.3,9.4,0.5,2.8,0.4,7.4,0.3,9.1,0.4,12.4,0.5,3.8,0.4,56328,732,65896,982,81577,1116,36628,868,85691,1152,97544,1594,116519,2227,59119,1674,36.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),38.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),31.2,(X)
310M400US36140,"Ocean City, NJ Metro Area",39208,2517,25773,2173,N,N,13435,1542,4.6,1.4,3.1,1.7,N,N,8.6,3.3,3.6,1.7,1.5,1.6,N,N,6.4,3.5,8.6,2.3,5.3,2.4,N,N,15.1,4.9,7.9,2,6.4,2.6,N,N,10.7,3.3,12.2,2.7,9.9,2.9,N,N,20.1,5.9,17.2,2.6,18.2,3.6,N,N,15,4.2,15.1,2.8,16.8,3.1,N,N,10.3,4.2,14.3,2.6,17.9,3.5,N,N,7.1,2.5,7.7,1.8,9.9,2.6,N,N,2.7,1.5,8.8,1.6,11,2.4,N,N,4.1,1.9,67007,8412,81232,7827,91676,6118,41235,5969,97909,6346,114789,8567,N,N,59828,6021,35.6,(X),(X),(X),(X),(X),(X),(X),(X),(X),38.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),29,(X)
310M400US36220,"Odessa, TX Metro Area",54326,1293,38983,2084,26770,2254,15343,1828,4.3,1.3,2.9,1.8,1.7,1.2,10.8,3.4,3.3,1.3,2.6,1.6,3.3,2.2,4.9,2.8,8.2,2.1,6.8,2.2,4.4,2.5,12.8,4.5,9.8,2.6,6.4,2.5,2.5,1.6,16.7,6,11.3,2.7,9.5,2.8,7.7,2.6,17.4,6.8,19.9,3.4,19.5,3.8,19.3,4.1,23.7,6.5,14,3,17,3.9,18.1,4.5,7,3.6,15.3,3.1,20.2,3.9,23.1,5.4,4.5,3.3,6.9,2.1,6.6,2.5,7.7,3,0.3,0.5,7.2,2.2,8.5,2.8,12.2,4,2,1.9,64165,6882,80652,8074,90777,7733,40964,7023,88400,6950,99236,9621,N,N,50105,8565,32,(X),(X),(X),(X),(X),(X),(X),(X),(X),33.1,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),26.1,(X)
310M400US40220,"Roanoke, VA Metro Area",126687,2722,81359,3554,60539,3067,45328,3112,5.8,1.1,3.8,1.3,0.7,0.5,10.9,2.4,5.6,1.3,2.3,1,2.1,1,11.3,2.9,11.1,1.5,7.6,1.5,5.6,1.8,17.7,3,9.9,1.1,7,1.4,4.6,1.2,15.4,2.3,14,1.6,12.4,1.9,10.7,2.2,18.2,3.2,16,1.6,18.9,2.2,19.1,2.4,10.9,2.8,12.9,1.5,15.1,2,16.5,2.2,7.3,1.9,14.8,1.6,19.5,2.4,24.2,3.1,4.7,1.8,5.8,1.1,7.4,1.5,8.7,1.7,2.7,1.6,4.3,1,6,1.4,7.7,1.9,0.9,0.7,55151,3201,72152,4100,84326,5566,30887,1964,76224,3986,91564,5298,105585,6753,45015,5181,43.9,(X),(X),(X),(X),(X),(X),(X),(X),(X),44.7,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),40.6,(X)
