GEO_ID,Total_Workers,Male_Workers,Female_Workers,Private_Auto,Public_Transport,Walks,Bike,Other,Works_Home,Median_Income,Mean_Income,Unemployment_Rate,City_Code,Population,City,State_Abbr,City_State,Total_Population over 25 years old,Less than 9th Grade,9th to 12th (no diploma),High School Diploma,Some College (no degree),Associate Degree,Bachelor Degree,Graduate/Proffesional Degree,High School Graduate or Higher,Bachelor Degree or Higher,White,Black/African American,American Indian & Alaska Native,Asian,Some other race,Hispanic/Latino,Median_value,State
310M400US14740,133445,76331,57114,78.9,7.5,5,0.8,2.2,5.7,76945,96035,4.2,"Bremerton-Silverdale, WA Metro Area",269805,Bremerton-Silverdale,WA,"Bremerton-Silverdale,WA",188460,2219,6488,40110,53083,23060,41380,22120,179753,63500,215234,6585,2314,13575,7083,21523,363700,Washington
310M400US43220,N,N,N,N,N,N,N,N,N,58094,68453,4.6,"Shelton, WA Micro Area",65507,Shelton,WA,"Shelton,WA",47288,1792,3908,14249,12408,5518,6285,3128,41588,9413,52999,815,1130,878,4863,6801,236900,Washington
310M400US48300,58425,32379,26046,85.6,0.3,5.3,0.2,1.8,6.8,61714,85850,2.8,"Wenatchee, WA Metro Area",119943,Wenatchee,WA,"Wenatchee,WA",82146,6683,7525,22022,16328,8499,13112,7977,67938,21089,87414,396,697,1426,25218,35567,297400,Washington
310M400US31020,46722,24260,22462,90.8,0,2.2,0.9,1.3,4.9,59225,77092,5.6,"Longview, WA Metro Area",108987,Longview,WA,"Longview,WA",75444,2614,4804,24975,19806,10451,8720,4074,68026,12794,95325,714,3164,1376,2429,9975,241800,Washington
310M400US34580,57486,32141,25345,87.9,0.9,1.7,0.4,0.9,8.1,73206,89272,5.4,"Mount Vernon-Anacortes, WA Metro Area",128206,Mount Vernon-Anacortes,WA,"Mount Vernon-Anacortes,WA",91594,3796,4625,24769,23587,10263,16277,8277,83173,24554,102150,972,3225,3195,14598,23928,344100,Washington
310M400US47460,27587,14441,13146,85.3,0.4,6.2,1.2,1,6,59704,72228,4.7,"Walla Walla, WA Metro Area",65611,Walla Walla,WA,"Walla Walla,WA",43208,2263,2959,8475,11819,5723,7361,4608,37986,11969,55700,1587,753,1591,2947,13206,240000,Washington
310M400US49420,103039,56930,46109,93.8,0.2,2,0.4,1.7,1.8,51555,65082,5.1,"Yakima, WA Metro Area",251446,Yakima,WA,"Yakima,WA",152659,21182,19329,42310,31566,12622,15520,10130,112148,25650,189035,3286,10696,2601,36258,125472,198600,Washington
310M400US42660,2059642,1117440,942202,76.1,10.7,4.1,1.1,1.2,6.7,87910,117111,3.8,"Seattle-Tacoma-Bellevue, WA Metro Area",3939363,Seattle-Tacoma-Bellevue,WA,"Seattle-Tacoma-Bellevue,WA",2769714,81833,113838,530239,576836,258663,742826,465479,2574043,1208305,2669825,236630,32150,553171,141952,402525,490200,Washington
310M400US10140,N,N,N,N,N,N,N,N,N,48255,61780,4.6,"Aberdeen, WA Micro Area",73901,Aberdeen,WA,"Aberdeen,WA",53250,1885,4681,17367,15511,6298,5059,2449,46684,7508,65300,1120,2922,597,446,7563,229500,Washington
310M400US44060,258817,135862,122955,85.7,3.1,3.1,0.5,1,6.6,58546,75848,4.7,"Spokane-Spokane Valley, WA Metro Area",573527,Spokane-Spokane Valley,WA,"Spokane-Spokane Valley,WA",394787,7056,18981,93450,103464,52912,76781,42143,368750,118924,501179,9005,10084,12189,10753,32322,244600,Washington
310M400US38820,30860,16759,14101,88.1,0.9,4.2,0.3,0.4,6,59001,71617,5.2,"Port Angeles, WA Micro Area",76737,Port Angeles,WA,"Port Angeles,WA",58807,897,2776,13641,17078,6948,10202,7265,55134,17467,67645,965,3491,1516,189,4933,285800,Washington
310M400US36500,132979,69852,63127,88.4,1.6,2.3,0.5,0.9,6.4,72703,88214,4.9,"Olympia-Tumwater, WA Metro Area",286419,Olympia-Tumwater,WA,"Olympia-Tumwater,WA",202731,2909,7736,43814,50492,20285,46801,30694,192086,77495,230886,8869,3392,17362,5630,26299,324800,Washington
310M400US16500,31368,17732,13636,92.3,0.8,2.3,0.5,0.9,3.2,61058,72943,6.8,"Centralia, WA Micro Area",79604,Centralia,WA,"Centralia,WA",56789,1623,4378,16715,15332,8152,6779,3810,50788,10589,70849,267,355,435,1743,8194,255400,Washington
310M400US36260,321389,180666,140723,90.1,1.5,1.4,0.4,1.3,5.5,76653,89770,3,"Ogden-Clearfield, UT Metro Area",676948,Ogden-Clearfield,UT,"Ogden-Clearfield,UT",405950,7786,20304,102127,106155,39754,89851,39973,377860,129824,615026,8969,3747,9749,13485,88821,291600,Utah
310M400US41620,624413,341602,282811,86.5,3.2,2.2,0.7,0.7,6.7,73730,97201,3.3,"Salt Lake City, UT Metro Area",1222540,Salt Lake City,UT,"Salt Lake City,UT",770058,24378,42554,178417,179892,73521,170326,100970,703126,271296,949790,23365,10671,49685,125572,222684,327200,Utah
310M400US30860,68842,37653,31189,88.5,1.9,2.4,0.9,0.6,5.8,59414,71137,2.2,"Logan, UT-ID Metro Area",141476,Logan,UT,"Logan,UT",73208,1751,3051,15955,18162,6476,18101,9712,68406,27813,129144,991,761,3066,3698,14853,250800,Utah
310M400US41100,68579,37631,30948,83.7,0.6,0.8,0.6,0.9,13.4,56333,75745,2.5,"St. George, UT Metro Area",171700,St. George,UT,"St. George,UT",112431,2555,5017,24883,29394,15599,21597,13386,104859,34983,157786,1160,2589,1926,4369,18185,324800,Utah
310M400US39340,290034,168159,121875,85.1,2,4.1,1,0.9,6.8,75344,95270,3.2,"Provo-Orem, UT Metro Area",632705,Provo-Orem,UT,"Provo-Orem,UT",315665,6455,11215,53892,78640,34869,89296,41298,297995,130594,576099,3569,3130,9309,13557,75137,333800,Utah
310M400US41980,673707,353827,319880,91.2,2.4,2.3,0.2,1.7,2.2,22757,35584,15.1,"San Juan-Carolina-Caguas, PR Metro Area",2024604,San Juan-Carolina-Caguas,PR,"San Juan-Carolina-Caguas,PR",1456001,191372,104802,388409,191318,160952,289486,129662,1159827,419148,1323132,309100,3181,3906,268696,2000535,137300,Puerto Rico
310M400US10380,78956,45873,33083,93.1,0.2,2.3,0.9,1.1,2.5,17064,27278,14.5,"Aguadilla-Isabela, PR Metro Area",292919,Aguadilla-Isabela,PR,"Aguadilla-Isabela,PR",212209,44033,20017,60069,22966,22539,30807,11778,148159,42585,220334,10471,0,144,55258,282213,125400,Puerto Rico
310M400US32420,N,N,N,N,N,N,N,N,N,12913,23504,24.8,"Mayagüez, PR Metro Area",87598,Mayagüez,PR,"Mayagüez,PR",60175,11707,5276,17137,6024,4285,10592,5154,43192,15746,17007,2424,0,0,66411,86850,115900,Puerto Rico
310M400US38660,79769,44855,34914,94.2,0,1.7,0.5,1.9,1.7,17607,26344,15.3,"Ponce, PR Metro Area",288127,Ponce,PR,"Ponce,PR",202167,31076,15911,64614,15022,20539,41209,13796,155180,55005,203932,17733,481,336,41507,286290,115900,Puerto Rico
310M400US11640,N,N,N,N,N,N,N,N,N,17347,26701,12.9,"Arecibo, PR Metro Area",174271,Arecibo,PR,"Arecibo,PR",126450,19327,12337,35012,14219,15374,22219,7962,94786,30181,144832,5128,0,736,22358,173085,102400,Puerto Rico
310M400US25020,N,N,N,N,N,N,N,N,N,17062,23197,N,"Guayama, PR Metro Area",70764,Guayama,PR,"Guayama,PR",50366,6602,4633,19488,8203,3076,6232,2132,39131,8364,N,N,N,N,N,70322,104000,Puerto Rico
310M400US41900,N,N,N,N,N,N,N,N,N,16737,25528,16.5,"San Germán, PR Metro Area",118510,San Germán,PR,"San Germán,PR",84863,15754,8716,24169,9202,6988,15133,4901,60393,20034,N,N,N,N,N,117500,105700,Puerto Rico
310M400US43320,31255,16009,15246,81,1.4,4.4,0.8,3.7,8.7,40463,53791,14.4,"Show Low, AZ Micro Area",110445,Show Low,AZ,"Show Low,AZ",72071,4164,7592,22579,21967,5490,5934,4345,60315,10279,53702,892,49902,636,2787,12649,186700,Arizona
310M400US49740,78861,46330,32531,94.7,0.7,1.7,0,1,1.9,43403,59035,7.6,"Yuma, AZ Metro Area",212128,Yuma,AZ,"Yuma,AZ",135113,15827,17192,36638,31938,10795,15554,7169,102094,22723,185580,5942,2428,3254,8750,136425,160700,Arizona
310M400US39140,85562,43822,41740,85.2,0,4.4,0.3,1.6,8.5,48148,65373,7.3,"Prescott, AZ Metro Area",231993,Prescott,AZ,"Prescott,AZ",178575,3887,14625,44037,52055,16874,29024,18073,160063,47097,209300,1876,2296,2581,7256,34046,270500,Arizona
310M400US43420,46687,26968,19719,86.5,0.2,4.4,0.2,4.5,4.2,50495,64549,6.1,"Sierra Vista-Douglas, AZ Metro Area",126770,Sierra Vista-Douglas,AZ,"Sierra Vista-Douglas,AZ",88568,4986,6150,22049,25349,10695,11563,7776,77432,19339,109392,4814,1738,2511,2780,45172,155800,Arizona
310M400US22380,65994,33195,32799,82.5,2.3,8.2,2.2,1.5,3.3,61843,78885,5.8,"Flagstaff, AZ Metro Area",142854,Flagstaff,AZ,"Flagstaff,AZ",84383,3893,5069,17666,20104,7280,18005,12366,75421,30371,90589,1882,38177,2687,5014,20389,362700,Arizona
310M400US29420,71587,36046,35541,89.6,0.6,1.1,0,2.8,5.9,46060,57206,9.9,"Lake Havasu City-Kingman, AZ Metro Area",209550,Lake Havasu City-Kingman,AZ,"Lake Havasu City-Kingman,AZ",160767,5710,15088,55424,48237,13282,15673,7353,139969,23026,191170,2409,4346,2518,3283,35269,206200,Arizona
310M400US38060,2267392,1218054,1049338,87,1.8,1.3,0.7,1.8,7.4,64427,87435,4.8,"Phoenix-Mesa-Scottsdale, AZ Metro Area",4857962,Phoenix-Mesa-Scottsdale,AZ,"Phoenix-Mesa-Scottsdale,AZ",3258671,175840,215475,749520,786952,290496,658424,381964,2867356,1040388,3826597,277836,113770,192042,244029,1515683,277900,Arizona
310M400US46060,450472,240876,209596,86.8,2.1,2.1,1.5,1.9,5.5,53464,73423,5.7,"Tucson, AZ Metro Area",1039073,Tucson,AZ,"Tucson,AZ",700491,31752,50264,162971,175128,59438,129456,91482,618475,220938,771880,37940,45440,30481,91913,390183,201200,Arizona
310M400US34060,65009,35113,29896,88.2,1.4,5.1,0.1,0.4,4.8,50574,75652,7.1,"Morgantown, WV Metro Area",140259,Morgantown,WV,"Morgantown,WV",91251,1460,4958,30041,14567,5487,17104,17634,84833,34738,125901,5845,188,3896,368,3028,197100,West Virginia
310M400US37620,N,N,N,N,N,N,N,N,N,44054,59811,3.9,"Parkersburg-Vienna, WV Metro Area",92499,Parkersburg-Vienna,WV,"Parkersburg-Vienna,WV",66029,2171,4221,23339,15322,7681,8502,4793,59637,13295,N,N,N,N,N,1013,134500,West Virginia
310M400US16620,84840,43436,41404,91.6,2.4,2,0.2,0.3,3.4,40806,63284,5.4,"Charleston, WV Metro Area",211285,Charleston,WV,"Charleston,WV",153129,6049,12168,56642,31710,11000,20359,15201,134912,35560,190207,13513,663,2130,363,2005,138100,West Virginia
310M400US48540,59633,32380,27253,93.4,0.5,2.1,0.3,0.4,3.3,49749,63338,4.1,"Wheeling, WV-OH Metro Area",140045,Wheeling,WV,"Wheeling,WV",102349,1983,5721,41491,20043,9860,15457,7794,94645,23251,131383,3729,220,1430,561,1318,130900,West Virginia
310M400US14140,N,N,N,N,N,N,N,N,N,39276,51529,5.9,"Bluefield, WV-VA Micro Area",99986,Bluefield,WV,"Bluefield,WV",72217,4472,6726,26626,15836,5132,8799,4626,61019,13425,N,N,N,N,N,754,100200,West Virginia
310M400US48260,49401,25556,23845,91.4,0.5,4.4,0,0.1,3.6,43747,62045,6.1,"Weirton-Steubenville, WV-OH Metro Area",120228,Weirton-Steubenville,WV,"Weirton-Steubenville,WV",87570,1960,6302,39145,16661,8907,8600,5995,79308,14595,111609,3811,44,1303,390,1638,102600,West Virginia
310M400US26580,136464,69468,66996,93.6,0.7,1.8,0,1.1,2.7,45535,62737,4.9,"Huntington-Ashland, WV-KY-OH Metro Area",352823,Huntington-Ashland,WV,"Huntington-Ashland,WV",246356,9410,18046,89251,52686,21659,32033,23271,218900,55304,333412,9257,399,1805,936,3599,141200,West Virginia
310M400US13220,42677,23064,19613,93.8,0,2.1,0,1.7,2.4,38917,55749,6.6,"Beckley, WV Metro Area",117272,Beckley,WV,"Beckley,WV",84422,5273,8073,33572,16831,6297,8306,6070,71076,14376,N,N,N,N,N,837,114300,West Virginia
310M400US17220,N,N,N,N,N,N,N,N,N,45315,61894,6.2,"Clarksburg, WV Micro Area",89718,Clarksburg,WV,"Clarksburg,WV",65849,1388,6667,29173,10933,4892,7821,4975,57794,12796,N,N,N,N,N,1057,144400,West Virginia
310M400US34780,N,N,N,N,N,N,N,N,N,45290,62402,4.5,"Muskogee, OK Micro Area",68362,Muskogee,OK,"Muskogee,OK",45532,1305,4519,16663,8762,4371,6856,3056,39708,9912,38846,7212,12314,217,2842,4308,128100,Oklahoma
310M400US21420,N,N,N,N,N,N,N,N,N,53946,67242,5.7,"Enid, OK Metro Area",60913,Enid,OK,"Enid,OK",39964,2029,2226,14060,8410,3576,6579,3084,35709,9663,49496,1696,1298,669,2978,7878,132400,Oklahoma
310M400US30020,54400,31315,23085,85.8,1.3,1.4,0,0.2,11.4,52034,66371,6.3,"Lawton, OK Metro Area",125696,Lawton,OK,"Lawton,OK",80839,2664,6840,25409,20898,6259,10435,8334,71335,18769,79330,17803,4458,2602,4391,16612,124200,Oklahoma
310M400US46140,459633,246738,212895,92.3,0.5,1.6,0.2,1.4,3.9,55633,77085,4.6,"Tulsa, OK Metro Area",993928,Tulsa,OK,"Tulsa,OK",663057,22165,45609,193541,160138,58830,124689,58085,595283,182774,714507,79861,72320,25724,19732,101146,164700,Oklahoma
310M400US36420,678140,356245,321895,91.7,0.6,2.1,0.2,1.2,4.2,57485,78771,3.6,"Oklahoma City, OK Metro Area",1396445,Oklahoma City,OK,"Oklahoma City,OK",916138,35464,60232,250542,218408,70588,177513,103391,820442,280904,1018616,143024,53433,44630,49406,190619,171900,Oklahoma
310M400US44660,N,N,N,N,N,N,N,N,N,48031,67211,6.4,"Stillwater, OK Micro Area",82040,Stillwater,OK,"Stillwater,OK",44976,897,2521,12910,8912,2765,10364,6607,41558,16971,66152,3212,2896,3324,256,3986,163100,Oklahoma
310M400US43060,29432,15750,13682,95.1,0.1,0.7,0,0.4,3.7,48776,60846,4.1,"Shawnee, OK Micro Area",72679,Shawnee,OK,"Shawnee,OK",48443,756,4517,16785,12072,4072,6150,4091,43170,10241,54800,2597,9342,432,503,3781,152900,Oklahoma
310M400US16300,140592,72975,67617,92.7,0.3,1.8,0.5,0.5,4.2,62882,81764,3.1,"Cedar Rapids, IA Metro Area",272295,Cedar Rapids,IA,"Cedar Rapids,IA",185730,3732,7872,53238,39019,23362,42013,16494,174126,58507,242266,14696,459,6020,1383,8429,161300,Iowa
310M400US26980,92306,48709,43597,81.8,4.4,7,1.3,1.3,4.3,64635,89436,3.4,"Iowa City, IA Metro Area",173401,Iowa City,IA,"Iowa City,IA",103619,2481,2395,17473,19512,10680,25074,26004,98743,51078,143774,10666,341,9427,4919,10204,241300,Iowa
310M400US11180,50659,26589,24070,78,7.7,6.9,2.2,0.5,4.8,54586,69065,5.7,"Ames, IA Metro Area",98105,Ames,IA,"Ames,IA",51425,533,946,8240,8675,6955,14856,11220,49946,26076,83589,1259,93,8376,1365,3486,193900,Iowa
310M400US19340,181725,93345,88380,94.4,0.5,1.3,0.3,0.5,2.9,55635,74452,5,"Davenport-Moline-Rock Island, IA-IL Metro Area",380106,Davenport-Moline-Rock Island,IA,"Davenport-Moline-Rock Island,IA",260266,7672,15851,78778,59397,26522,48381,23665,236743,72046,320882,26864,1000,9399,7047,34110,144900,Iowa
310M400US43580,83639,45415,38224,91.7,0.3,1.4,0,0.5,6.2,61576,79396,4,"Sioux City, IA-NE-SD Metro Area",169354,Sioux City,IA,"Sioux City,IA",112063,6143,6579,35233,25847,12728,17497,8036,99341,25533,145475,6415,3103,4195,6276,28721,148900,Iowa
310M400US20220,49032,25896,23136,92.5,0.5,2.7,0.4,0.6,3.3,60225,75860,3.3,"Dubuque, IA Metro Area",96854,Dubuque,IA,"Dubuque,IA",65356,1491,3639,22731,11625,5738,12760,7372,60226,20132,90011,2548,312,1318,36,2438,173900,Iowa
310M400US47940,86215,44040,42175,89.3,0.3,3.8,0.5,0.6,5.6,56245,73248,4.1,"Waterloo-Cedar Falls, IA Metro Area",169659,Waterloo-Cedar Falls,IA,"Waterloo-Cedar Falls,IA",109126,3084,5683,33619,21327,13258,21933,10222,100359,32155,146427,14167,1198,3870,1561,6535,152800,Iowa
310M400US19780,348634,181830,166804,91.5,1.2,1.3,0.3,0.6,5.3,71352,89966,3.3,"Des Moines-West Des Moines, IA Metro Area",655409,Des Moines-West Des Moines,IA,"Des Moines-West Des Moines,IA",434042,14145,15020,106623,82330,47109,117216,51599,404877,168815,565256,34432,1321,27912,7674,49294,202300,Iowa
310M400US18260,50695,26149,24546,93.2,0,1.7,0,0.9,4.2,45179,59448,5.4,"Cookeville, TN Micro Area",111825,Cookeville,TN,"Cookeville,TN",74170,4547,4386,30837,13922,4234,8726,7518,65237,16244,104046,1924,440,1031,2762,6497,159100,Tennessee
310M400US24620,N,N,N,N,N,N,N,N,N,47383,61071,4.4,"Greeneville, TN Micro Area",69087,Greeneville,TN,"Greeneville,TN",49991,2679,4826,19526,10982,3029,5784,3165,42486,8949,N,N,N,N,N,2064,135200,Tennessee
310M400US32820,616393,313236,303157,95,0.7,0.9,0.2,0.8,2.5,50338,71497,7.5,"Memphis, TN-MS-AR Metro Area",1350064,Memphis,TN,"Memphis,TN",891743,35744,71741,265167,201299,64017,159064,94711,784258,253775,627201,638596,2695,27886,26354,77188,168700,Tennessee
310M400US34980,995519,526363,469156,90.2,0.8,1.5,0.1,1.2,6.2,65919,89756,3.8,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",1932099,Nashville-Davidson--Murfreesboro--Franklin,TN,"Nashville-Davidson--Murfreesboro--Franklin,TN",1310833,49464,81227,349817,264076,95837,303121,167291,1180142,470412,1486135,294180,5131,52604,39798,143097,270200,Tennessee
310M400US46100,46177,25347,20830,94,0,1.4,0,0.3,4.3,49370,66665,2.2,"Tullahoma-Manchester, TN Micro Area",104410,Tullahoma-Manchester,TN,"Tullahoma-Manchester,TN",71760,4365,6206,30109,12745,4595,7865,5875,61189,13740,95068,3504,58,882,1740,3998,153600,Tennessee
310M400US34100,N,N,N,N,N,N,N,N,N,47439,62983,6.7,"Morristown, TN Metro Area",118581,Morristown,TN,"Morristown,TN",83120,7120,7946,32405,14725,6749,9035,5140,68054,14175,110275,2711,453,1749,762,9824,152900,Tennessee
310M400US42940,42018,21984,20034,90.7,0.4,1.9,0.9,0.7,5.5,47411,60363,5.9,"Sevierville, TN Micro Area",97892,Sevierville,TN,"Sevierville,TN",70273,4087,6640,25651,18238,5229,6780,3648,59546,10428,95845,152,113,337,555,6134,190000,Tennessee
310M400US28700,121200,63375,57825,93.9,0.3,1,0.1,1.5,3.2,41957,61523,6,"Kingsport-Bristol-Bristol, TN-VA Metro Area",306562,Kingsport-Bristol-Bristol,TN,"Kingsport-Bristol-Bristol,TN",224251,11523,18133,81007,45305,20656,29997,17630,194595,47627,291947,5753,200,1615,1128,4659,147300,Tennessee
310M400US28940,404074,211435,192639,91.9,0.7,1.3,0.1,0.8,5.2,53523,73959,5.1,"Knoxville, TN Metro Area",882598,Knoxville,TN,"Knoxville,TN",611301,21828,45843,187304,127991,52954,104601,70780,543630,175381,788818,51331,2828,12386,7690,34237,190300,Tennessee
310M400US17420,55673,30156,25517,94.3,0,1.7,0.2,0.9,2.8,48101,66084,6.3,"Cleveland, TN Metro Area",124748,Cleveland,TN,"Cleveland,TN",85709,5418,8025,28636,19073,8364,9578,6615,72266,16193,111452,5157,39,854,3359,6995,166000,Tennessee
310M400US16860,262689,138714,123975,91.1,0.7,1.4,0.3,0.7,6,54732,73983,4.8,"Chattanooga, TN-GA Metro Area",558703,Chattanooga,TN,"Chattanooga,TN",392345,16108,30075,111166,92697,38029,66688,37582,346162,104270,454122,75469,1809,8714,2944,24348,167700,Tennessee
310M400US27740,88407,45951,42456,90.9,0.3,1.7,0.1,2.5,4.6,45839,64339,3.8,"Johnson City, TN Metro Area",203921,Johnson City,TN,"Johnson City,TN",144831,6525,11753,45089,33577,8107,23179,16601,126553,39780,189135,6296,540,2479,2119,6802,168000,Tennessee
310M400US17300,128976,72851,56125,90,0.8,4.8,0.2,1.1,3.2,51280,69287,7.9,"Clarksville, TN-KY Metro Area",290745,Clarksville,TN,"Clarksville,TN",177555,4169,8712,50542,44907,20037,32863,16325,164674,49188,204060,60148,1987,6361,5215,26946,175500,Tennessee
310M400US27180,56713,27631,29082,92,0,1.6,0.2,2.9,3.2,45610,65400,5.8,"Jackson, TN Metro Area",129209,Jackson,TN,"Jackson,TN",86846,3178,7500,29406,21098,5842,12672,7150,76168,19822,82101,40661,178,1173,3046,5949,140200,Tennessee
310M400US36300,44968,24060,20908,90.6,0.5,5.4,0,0.6,2.8,49681,65780,4.3,"Ogdensburg-Massena, NY Micro Area",108047,Ogdensburg-Massena,NY,"Ogdensburg-Massena,NY",71491,2278,4721,27872,11935,8231,7954,8500,64492,16454,99965,3066,841,1028,1470,2585,113200,New York
310M400US13780,108839,56448,52391,89.5,3.5,3.5,0.3,0.3,3,53199,69141,6.4,"Binghamton, NY Metro Area",240219,Binghamton,NY,"Binghamton,NY",164267,4482,11176,55347,26657,20382,25854,20369,148609,46223,209832,11073,1133,9635,3346,9365,129200,New York
310M400US15380,539254,274289,264965,88.9,3.1,3,0.4,1.1,3.5,56195,75981,4,"Buffalo-Cheektowaga-Niagara Falls, NY Metro Area",1130152,Buffalo-Cheektowaga-Niagara Falls,NY,"Buffalo-Cheektowaga-Niagara Falls,NY",800125,22756,45839,222263,142251,97678,150474,118864,731530,269338,895236,137375,5613,37152,24054,58971,163500,New York
310M400US36460,33644,17357,16287,89.9,0.2,4.3,0.4,1.3,3.8,48179,60778,5.9,"Olean, NY Micro Area",76840,Olean,NY,"Olean,NY",53370,2268,3386,20952,9777,6964,5157,4866,47716,10023,70431,1018,2539,481,589,1631,92400,New York
310M400US12180,33806,17172,16634,88.7,0.6,5.3,0.1,1.4,4,52376,72026,3.8,"Auburn, NY Micro Area",77145,Auburn,NY,"Auburn,NY",56069,1488,4960,19783,9713,8099,7209,4817,49621,12026,71045,3506,132,580,529,2348,144800,New York
310M400US35620,9712340,5071800,4640540,56.5,30.9,5.5,0.7,1.7,4.7,78478,115251,5,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",19979477,New York-Newark-Jersey City,NY,"New York-Newark-Jersey City,NY",13964059,923659,871222,3425323,2048095,956289,3326132,2413339,12169178,5739471,11524534,3420991,72874,2226627,2072525,4924385,460900,New York
310M400US28740,86664,42972,43692,79.9,3.9,4.9,0.2,1.6,9.5,63889,88816,4.4,"Kingston, NY Metro Area",178599,Kingston,NY,"Kingston,NY",130157,4678,7522,38701,23446,14488,23342,17980,117957,41322,149143,10718,503,3026,5113,18785,255100,New York
310M400US40380,507904,257683,250221,88.8,2.2,3,0.5,0.7,4.8,60190,78644,4.6,"Rochester, NY Metro Area",1071082,Rochester,NY,"Rochester,NY",746489,23904,46670,187259,128458,89053,149005,122140,675915,271145,865129,121286,3859,31770,19668,81092,153200,New York
310M400US46540,128722,66481,62241,89.9,1.3,3.6,0.2,0.8,4.2,55286,70257,4,"Utica-Rome, NY Metro Area",291410,Utica-Rome,NY,"Utica-Rome,NY",203454,7689,13320,68815,36466,25190,28941,23033,182445,51974,254156,17124,580,10103,3354,14447,139200,New York
310M400US48060,51145,30539,20606,88.4,0.6,3.1,0,1.7,6.2,53146,64940,5,"Watertown-Fort Drum, NY Metro Area",111755,Watertown-Fort Drum,NY,"Watertown-Fort Drum,NY",70840,1801,4127,23750,15417,9644,9580,6521,64912,16101,95447,6760,250,1516,2144,8700,151400,New York
310M400US38460,34336,19057,15279,91.5,0.2,3.3,0.2,2.1,2.8,56704,70808,3.8,"Plattsburgh, NY Micro Area",80695,Plattsburgh,NY,"Plattsburgh,NY",55312,1907,3341,19676,9011,6493,7004,7880,50064,14884,73115,3605,54,962,2439,3304,144500,New York
310M400US45060,302473,155661,146812,88.6,2.1,3.8,0.2,0.6,4.6,58715,79150,5.7,"Syracuse, NY Metro Area",650502,Syracuse,NY,"Syracuse,NY",443024,11923,31163,125608,78075,54954,75739,65562,399938,141301,546362,58700,3471,18419,5016,28240,146300,New York
310M400US18500,41962,22507,19455,93.1,0,2.3,0.2,1.7,2.7,55569,69932,6.1,"Corning, NY Micro Area",95796,Corning,NY,"Corning,NY",68131,2126,4361,25462,9761,9824,7953,8644,61644,16597,90696,1347,37,1564,507,1629,114500,New York
310M400US27060,50982,25535,25447,67.1,9.3,15.6,0.9,0.7,6.4,57276,80857,3.6,"Ithaca, NY Metro Area",102793,Ithaca,NY,"Ithaca,NY",59759,1731,2004,11508,7864,5617,12578,18457,56024,31035,81512,4703,196,10518,2601,5472,239300,New York
310M400US27460,56795,29590,27205,88.2,0.2,4.1,0.6,2.6,4.4,45479,60922,5,"Jamestown-Dunkirk-Fredonia, NY Micro Area",127939,Jamestown-Dunkirk-Fredonia,NY,"Jamestown-Dunkirk-Fredonia,NY",90314,3025,7087,32518,16208,11914,10819,8743,80202,19562,116291,3434,394,716,4427,10006,93500,New York
310M400US10580,443511,226601,216910,87.5,3.5,3.4,0.2,0.9,4.5,71301,89946,4.9,"Albany-Schenectady-Troy, NY Metro Area",883169,Albany-Schenectady-Troy,NY,"Albany-Schenectady-Troy,NY",608198,14879,30750,156874,102066,73296,122052,108281,562569,230333,726878,71466,2530,39262,9859,47288,226000,New York
310M400US21300,36661,18136,18525,92.1,1.8,2.5,0.3,1.1,2.2,53005,72849,4.4,"Elmira, NY Metro Area",84254,Elmira,NY,"Elmira,NY",59628,1998,5306,22183,11390,6516,6985,5250,52324,12235,74324,4999,15,1174,501,2684,119700,New York
310M400US24020,57733,30596,27137,88.2,0.9,3.2,1.3,0.8,5.7,57058,73583,4.2,"Glens Falls, NY Metro Area",125462,Glens Falls,NY,"Glens Falls,NY",93339,4234,6486,30544,16523,10090,13743,11719,82619,25462,118775,2457,454,1694,654,3485,180900,New York
310M400US39380,69346,35218,34128,95.1,0.7,1.3,0.1,0.5,2.3,48468,60765,6.6,"Pueblo, CO Metro Area",167529,Pueblo,CO,"Pueblo,CO",115082,4056,7365,32843,33051,12732,16537,8498,103661,25035,137420,3615,5493,1342,13542,72189,181700,Colorado
310M400US17820,370717,207297,163420,86.8,0.6,3.9,0.5,1,7.2,67430,87137,5.2,"Colorado Springs, CO Metro Area",738939,Colorado Springs,CO,"Colorado Springs,CO",483326,10364,21755,95173,115018,54435,111270,75311,451207,186581,592194,46358,5891,20891,25732,126403,291100,Colorado
310M400US24540,157299,85926,71373,91.2,0.5,1.4,0.3,1,5.6,75938,90525,4.4,"Greeley, CO Metro Area",314305,Greeley,CO,"Greeley,CO",202617,9685,12628,57088,49843,17926,38448,16999,180304,55447,284731,4398,1447,4725,8259,93184,339700,Colorado
310M400US14500,175301,92465,82836,72.7,5,5,4.3,0.8,12.3,83755,113968,3.6,"Boulder, CO Metro Area",326078,Boulder,CO,"Boulder,CO",216163,3081,6053,23587,35928,12382,74946,60186,207029,135132,286455,3185,1804,14360,8019,45370,550200,Colorado
310M400US24060,42484,24051,18433,75.4,7.9,3.8,2.4,1.1,9.4,76184,93316,N,"Glenwood Springs, CO Micro Area",78170,Glenwood Springs,CO,"Glenwood Springs,CO",53297,1604,3019,12815,10271,4472,15451,5665,48674,21116,N,N,N,N,N,18670,393900,Colorado
